aoi,fold,image_id
dar,3,dar_f883a0_02737.tif
dar,4,dar_42f235_01213.tif
znz,0,znz_75cdfa_08485.tif
znz,1,znz_3f8360_13206.tif
znz,2,znz_3b20d4_10750.tif
znz,3,znz_3b20d4_10662.tif
znz,4,znz_33cae6_09731.tif
znz,0,znz_425403_13793.tif
acc,1,acc_ca041a_05023.tif
znz,2,znz_aee7fd_07763.tif
znz,3,znz_bc32f1_08981.tif
dar,4,dar_f883a0_02570.tif
znz,0,znz_33cae6_10034.tif
znz,1,znz_aee7fd_07704.tif
znz,2,znz_33cae6_09975.tif
acc,3,acc_665946_04761.tif
znz,4,znz_06f252_06817.tif
znz,0,znz_c7415c_12450.tif
dar,1,dar_a017f9_00631.tif
nia,2,nia_825a50_04396.tif
znz,3,znz_06f252_06161.tif
znz,4,znz_75cdfa_07815.tif
znz,0,znz_aee7fd_07046.tif
znz,1,znz_c7415c_12224.tif
znz,2,znz_bc32f1_08900.tif
znz,3,znz_e52478_13601.tif
znz,4,znz_06f252_06832.tif
znz,0,znz_9b8638_15130.tif
znz,1,znz_aee7fd_07157.tif
znz,2,znz_9b8638_15071.tif
znz,3,znz_9b8638_14938.tif
znz,4,znz_3b20d4_10592.tif
znz,0,znz_bc32f1_09211.tif
znz,1,znz_33cae6_09788.tif
dar,2,dar_42f235_01245.tif
znz,3,znz_9b8638_15142.tif
dar,4,dar_0a4c40_03720.tif
znz,0,znz_425403_14111.tif
znz,1,znz_bd5c14_15760.tif
dar,2,dar_353093_00942.tif
dar,3,dar_f883a0_02885.tif
znz,4,znz_9b8638_14974.tif
znz,0,znz_06f252_06693.tif
ptn,1,ptn_abe1a3_05472.tif
znz,2,znz_06f252_06159.tif
dar,3,dar_42f235_01969.tif
dar,4,dar_42f235_01164.tif
znz,0,znz_425403_13843.tif
dar,1,dar_42f235_01727.tif
znz,2,znz_425403_14276.tif
znz,3,znz_425403_13799.tif
znz,4,znz_3b20d4_11032.tif
znz,0,znz_9b8638_15088.tif
znz,1,znz_06f252_06129.tif
dar,2,dar_f883a0_03371.tif
znz,3,znz_06f252_06317.tif
znz,4,znz_076995_11261.tif
dar,0,dar_b15fce_00060.tif
znz,1,znz_3b20d4_10574.tif
dar,2,dar_f883a0_02782.tif
dar,3,dar_0a4c40_04342.tif
znz,4,znz_425403_14284.tif
acc,0,acc_665946_04653.tif
acc,1,acc_d41d81_05345.tif
znz,2,znz_c7415c_12312.tif
dar,3,dar_0a4c40_03567.tif
znz,4,znz_e52478_13503.tif
dar,0,dar_353093_00975.tif
znz,1,znz_bd5c14_15618.tif
znz,2,znz_425403_13771.tif
znz,3,znz_aee7fd_07519.tif
znz,4,znz_75cdfa_07814.tif
znz,0,znz_425403_14496.tif
znz,1,znz_076995_11310.tif
znz,2,znz_3b20d4_10763.tif
dar,3,dar_f883a0_03069.tif
dar,4,dar_f883a0_03346.tif
dar,0,dar_42f235_02255.tif
dar,1,dar_42f235_02091.tif
znz,2,znz_076995_11514.tif
znz,3,znz_c7415c_12426.tif
znz,4,znz_9b8638_14879.tif
znz,0,znz_076995_11609.tif
znz,1,znz_aee7fd_06964.tif
dar,2,dar_42f235_01289.tif
znz,3,znz_3b20d4_11073.tif
znz,4,znz_3f8360_13224.tif
dar,0,dar_a017f9_00498.tif
znz,1,znz_425403_13628.tif
dar,2,dar_0a4c40_03552.tif
znz,3,znz_bd5c14_15917.tif
znz,4,znz_aee7fd_07551.tif
znz,0,znz_bd5c14_15687.tif
dar,1,dar_0a4c40_04326.tif
znz,2,znz_bc32f1_09326.tif
znz,3,znz_06f252_06506.tif
dar,4,dar_f883a0_03205.tif
dar,0,dar_42f235_01772.tif
znz,1,znz_076995_11482.tif
znz,2,znz_425403_14393.tif
kam,3,kam_4e7c7f_16123.tif
znz,4,znz_076995_11772.tif
dar,0,dar_353093_00759.tif
znz,1,znz_3f8360_13202.tif
znz,2,znz_3b20d4_11122.tif
dar,3,dar_42f235_01721.tif
znz,4,znz_3b20d4_10881.tif
mon,0,mon_401175_05895.tif
znz,1,znz_076995_11320.tif
znz,2,znz_076995_11251.tif
dar,3,dar_42f235_02297.tif
znz,4,znz_75cdfa_08117.tif
dar,0,dar_0a4c40_03627.tif
znz,1,znz_9b8638_15022.tif
znz,2,znz_33cae6_09717.tif
dar,3,dar_42f235_01491.tif
znz,4,znz_3f8360_13198.tif
znz,0,znz_9b8638_14676.tif
znz,1,znz_06f252_06631.tif
znz,2,znz_aee7fd_07613.tif
znz,3,znz_c7415c_12411.tif
znz,4,znz_aee7fd_07600.tif
dar,0,dar_0a4c40_03707.tif
znz,1,znz_9b8638_14872.tif
znz,2,znz_425403_14033.tif
znz,3,znz_06f252_06504.tif
dar,4,dar_0a4c40_04231.tif
znz,0,znz_33cae6_10136.tif
dar,1,dar_353093_00973.tif
znz,2,znz_9b8638_14590.tif
dar,3,dar_f883a0_02783.tif
znz,4,znz_75cdfa_08220.tif
znz,0,znz_076995_11744.tif
znz,1,znz_aee7fd_07685.tif
mon,2,mon_493701_05689.tif
dar,3,dar_353093_00735.tif
znz,4,znz_e52478_13340.tif
znz,0,znz_bd5c14_15796.tif
acc,1,acc_ca041a_04970.tif
znz,2,znz_9b8638_14786.tif
znz,3,znz_076995_11614.tif
kam,4,kam_4e7c7f_16113.tif
kam,0,kam_4e7c7f_16205.tif
dar,1,dar_42f235_01890.tif
znz,2,znz_06f252_06281.tif
ptn,3,ptn_abe1a3_05524.tif
dar,4,dar_f883a0_02386.tif
dar,0,dar_42f235_01240.tif
znz,1,znz_425403_14469.tif
znz,2,znz_3f8360_13265.tif
znz,3,znz_425403_14372.tif
znz,4,znz_aee7fd_07181.tif
znz,0,znz_bd5c14_15457.tif
znz,1,znz_076995_11652.tif
dar,2,dar_0a4c40_04138.tif
znz,3,znz_076995_11860.tif
znz,4,znz_425403_14430.tif
znz,0,znz_c7415c_12287.tif
znz,1,znz_076995_11817.tif
dar,2,dar_0a4c40_03831.tif
znz,3,znz_75cdfa_08250.tif
kam,4,kam_4e7c7f_16237.tif
znz,0,znz_c7415c_12457.tif
nia,1,nia_825a50_04401.tif
znz,2,znz_076995_11492.tif
znz,3,znz_75cdfa_08409.tif
znz,4,znz_bc32f1_09048.tif
znz,0,znz_3b20d4_10861.tif
dar,1,dar_0a4c40_03955.tif
znz,2,znz_3f8360_12755.tif
znz,3,znz_425403_14302.tif
znz,4,znz_e52478_13456.tif
acc,0,acc_d41d81_05301.tif
znz,1,znz_076995_11900.tif
znz,2,znz_bd5c14_16094.tif
znz,3,znz_9b8638_15000.tif
znz,4,znz_aee7fd_07485.tif
znz,0,znz_076995_11456.tif
znz,1,znz_bd5c14_15280.tif
dar,2,dar_f883a0_03260.tif
dar,3,dar_0a4c40_03712.tif
dar,4,dar_42f235_01692.tif
znz,0,znz_c7415c_12097.tif
znz,1,znz_75cdfa_08557.tif
dar,2,dar_42f235_01205.tif
dar,3,dar_f883a0_02599.tif
znz,4,znz_aee7fd_07458.tif
mon,0,mon_493701_05670.tif
dar,1,dar_42f235_02270.tif
znz,2,znz_9b8638_14597.tif
znz,3,znz_33cae6_10236.tif
acc,4,acc_665946_04889.tif
dar,0,dar_353093_00761.tif
dar,1,dar_f883a0_02642.tif
znz,2,znz_75cdfa_08096.tif
znz,3,znz_aee7fd_07604.tif
dar,4,dar_f883a0_02626.tif
dar,0,dar_353093_00813.tif
znz,1,znz_076995_11415.tif
znz,2,znz_9b8638_14880.tif
dar,3,dar_f883a0_02691.tif
znz,4,znz_425403_13940.tif
znz,0,znz_c7415c_12088.tif
dar,1,dar_42f235_02171.tif
znz,2,znz_75cdfa_07819.tif
znz,3,znz_e52478_13284.tif
dar,4,dar_f883a0_03273.tif
acc,0,acc_a42435_04577.tif
znz,1,znz_bc32f1_09378.tif
znz,2,znz_e52478_13614.tif
dar,3,dar_0a4c40_04234.tif
acc,4,acc_d41d81_05230.tif
znz,0,znz_076995_11837.tif
znz,1,znz_3b20d4_10603.tif
dar,2,dar_0a4c40_03971.tif
znz,3,znz_75cdfa_08417.tif
znz,4,znz_bc32f1_09542.tif
znz,0,znz_c7415c_12303.tif
znz,1,znz_bc32f1_09368.tif
znz,2,znz_3b20d4_10372.tif
znz,3,znz_06f252_06208.tif
znz,4,znz_076995_11714.tif
acc,0,acc_ca041a_05073.tif
znz,1,znz_75cdfa_08347.tif
znz,2,znz_75cdfa_08622.tif
znz,3,znz_425403_13905.tif
znz,4,znz_75cdfa_07824.tif
znz,0,znz_aee7fd_06991.tif
znz,1,znz_bd5c14_16062.tif
dar,2,dar_f883a0_03243.tif
znz,3,znz_3b20d4_10393.tif
znz,4,znz_9b8638_14688.tif
mon,0,mon_401175_05861.tif
znz,1,znz_c7415c_12531.tif
dar,2,dar_42f235_01410.tif
znz,3,znz_33cae6_10006.tif
znz,4,znz_33cae6_09721.tif
znz,0,znz_3b20d4_10743.tif
znz,1,znz_33cae6_10104.tif
znz,2,znz_076995_11458.tif
dar,3,dar_0a4c40_04062.tif
dar,4,dar_42f235_02197.tif
znz,0,znz_75cdfa_07859.tif
znz,1,znz_425403_14447.tif
znz,2,znz_aee7fd_07136.tif
znz,3,znz_3f8360_12987.tif
znz,4,znz_e52478_13387.tif
znz,0,znz_3b20d4_10417.tif
dar,1,dar_a017f9_00474.tif
dar,2,dar_f883a0_03117.tif
znz,3,znz_75cdfa_08290.tif
ptn,4,ptn_f49f31_05430.tif
znz,0,znz_bc32f1_08870.tif
znz,1,znz_33cae6_09957.tif
znz,2,znz_75cdfa_08127.tif
znz,3,znz_06f252_06638.tif
dar,4,dar_f883a0_02607.tif
acc,0,acc_ca041a_04993.tif
znz,1,znz_75cdfa_08567.tif
znz,2,znz_bc32f1_09286.tif
dar,3,dar_353093_00800.tif
znz,4,znz_9b8638_14959.tif
znz,0,znz_06f252_06240.tif
znz,1,znz_9b8638_14577.tif
znz,2,znz_3b20d4_10567.tif
znz,3,znz_bd5c14_15732.tif
mon,4,mon_401175_05845.tif
znz,0,znz_bc32f1_08692.tif
dar,1,dar_f883a0_02754.tif
dar,2,dar_42f235_01332.tif
znz,3,znz_e52478_13476.tif
znz,4,znz_bc32f1_09386.tif
znz,0,znz_425403_13794.tif
dar,1,dar_42f235_02298.tif
znz,2,znz_3b20d4_11176.tif
znz,3,znz_bd5c14_15853.tif
dar,4,dar_f883a0_03063.tif
znz,0,znz_9b8638_14767.tif
acc,1,acc_d41d81_05392.tif
znz,2,znz_aee7fd_06919.tif
znz,3,znz_076995_11765.tif
mon,4,mon_207cc7_05732.tif
znz,0,znz_aee7fd_07041.tif
znz,1,znz_75cdfa_08489.tif
znz,2,znz_33cae6_09702.tif
dar,3,dar_42f235_01110.tif
acc,4,acc_ca041a_05057.tif
znz,0,znz_33cae6_09588.tif
znz,1,znz_aee7fd_07318.tif
znz,2,znz_425403_14023.tif
znz,3,znz_425403_13882.tif
znz,4,znz_bc32f1_08961.tif
znz,0,znz_75cdfa_08463.tif
acc,1,acc_ca041a_04952.tif
znz,2,znz_06f252_06346.tif
znz,3,znz_425403_14046.tif
znz,4,znz_bd5c14_15642.tif
znz,0,znz_425403_14167.tif
znz,1,znz_bc32f1_09332.tif
dar,2,dar_f883a0_03466.tif
znz,3,znz_33cae6_10115.tif
znz,4,znz_9b8638_14756.tif
dar,0,dar_f883a0_03201.tif
znz,1,znz_3b20d4_10843.tif
dar,2,dar_b15fce_00374.tif
dar,3,dar_f883a0_02773.tif
dar,4,dar_42f235_02182.tif
znz,0,znz_75cdfa_08457.tif
dar,1,dar_a017f9_00411.tif
znz,2,znz_c7415c_12243.tif
mon,3,mon_207cc7_05710.tif
znz,4,znz_425403_13768.tif
znz,0,znz_bd5c14_15346.tif
znz,1,znz_bd5c14_15345.tif
znz,2,znz_aee7fd_07349.tif
dar,3,dar_353093_00818.tif
znz,4,znz_bd5c14_15940.tif
acc,0,acc_a42435_04601.tif
znz,1,znz_aee7fd_07182.tif
znz,2,znz_e52478_13517.tif
dar,3,dar_42f235_02057.tif
dar,4,dar_f883a0_02918.tif
znz,0,znz_aee7fd_07766.tif
znz,1,znz_9b8638_14722.tif
znz,2,znz_33cae6_09883.tif
znz,3,znz_425403_14227.tif
znz,4,znz_75cdfa_07875.tif
znz,0,znz_425403_14214.tif
dar,1,dar_353093_01011.tif
mon,2,mon_f15272_05830.tif
znz,3,znz_9b8638_14579.tif
znz,4,znz_3f8360_12877.tif
znz,0,znz_75cdfa_08530.tif
znz,1,znz_06f252_06854.tif
dar,2,dar_f883a0_02864.tif
znz,3,znz_33cae6_09738.tif
znz,4,znz_3b20d4_10676.tif
znz,0,znz_c7415c_12379.tif
znz,1,znz_c7415c_12534.tif
dar,2,dar_0a4c40_03498.tif
dar,3,dar_42f235_02311.tif
znz,4,znz_9b8638_14585.tif
znz,0,znz_bd5c14_15838.tif
znz,1,znz_9b8638_14940.tif
znz,2,znz_3b20d4_10449.tif
kam,3,kam_4e7c7f_16186.tif
znz,4,znz_aee7fd_07641.tif
dar,0,dar_353093_00885.tif
dar,1,dar_353093_01090.tif
znz,2,znz_c7415c_12152.tif
dar,3,dar_f883a0_02956.tif
znz,4,znz_bd5c14_15534.tif
znz,0,znz_06f252_06859.tif
znz,1,znz_bc32f1_08834.tif
znz,2,znz_06f252_06066.tif
znz,3,znz_bd5c14_15255.tif
znz,4,znz_75cdfa_08675.tif
znz,0,znz_9b8638_15031.tif
znz,1,znz_75cdfa_08008.tif
znz,2,znz_425403_14075.tif
znz,3,znz_75cdfa_08368.tif
znz,4,znz_3f8360_12660.tif
znz,0,znz_3f8360_13143.tif
dar,1,dar_f883a0_02818.tif
dar,2,dar_42f235_01529.tif
dar,3,dar_42f235_01806.tif
znz,4,znz_06f252_06689.tif
dar,0,dar_0a4c40_04329.tif
znz,1,znz_bd5c14_15342.tif
dar,2,dar_0a4c40_03981.tif
znz,3,znz_425403_13849.tif
znz,4,znz_e52478_13386.tif
acc,0,acc_ca041a_05006.tif
znz,1,znz_3f8360_13049.tif
znz,2,znz_bd5c14_15626.tif
znz,3,znz_e52478_13331.tif
acc,4,acc_d41d81_05377.tif
dar,0,dar_42f235_01315.tif
dar,1,dar_42f235_01914.tif
acc,2,acc_d41d81_05276.tif
znz,3,znz_aee7fd_07018.tif
dar,4,dar_f883a0_02715.tif
znz,0,znz_aee7fd_07016.tif
znz,1,znz_3b20d4_11066.tif
dar,2,dar_0a4c40_03845.tif
znz,3,znz_3f8360_12712.tif
znz,4,znz_06f252_06577.tif
znz,0,znz_c7415c_12459.tif
znz,1,znz_75cdfa_08085.tif
dar,2,dar_a017f9_00486.tif
dar,3,dar_b15fce_00103.tif
znz,4,znz_33cae6_09898.tif
acc,0,acc_665946_04734.tif
znz,1,znz_33cae6_09983.tif
znz,2,znz_bd5c14_15395.tif
znz,3,znz_076995_11702.tif
znz,4,znz_bd5c14_15810.tif
dar,0,dar_b15fce_00352.tif
acc,1,acc_665946_04697.tif
znz,2,znz_bc32f1_09450.tif
znz,3,znz_425403_13869.tif
dar,4,dar_353093_00812.tif
dar,0,dar_42f235_01846.tif
dar,1,dar_f883a0_02890.tif
znz,2,znz_e52478_13482.tif
dar,3,dar_f883a0_03230.tif
dar,4,dar_f883a0_03206.tif
znz,0,znz_75cdfa_07903.tif
acc,1,acc_d41d81_05315.tif
znz,2,znz_e52478_13584.tif
znz,3,znz_bd5c14_15553.tif
dar,4,dar_42f235_01542.tif
dar,0,dar_42f235_01345.tif
znz,1,znz_c7415c_12110.tif
dar,2,dar_42f235_01685.tif
znz,3,znz_75cdfa_08338.tif
znz,4,znz_06f252_06093.tif
znz,0,znz_75cdfa_08033.tif
dar,1,dar_42f235_01505.tif
znz,2,znz_425403_14201.tif
znz,3,znz_06f252_06150.tif
znz,4,znz_3b20d4_11166.tif
dar,0,dar_0a4c40_03942.tif
ptn,1,ptn_abe1a3_05516.tif
znz,2,znz_425403_14408.tif
dar,3,dar_353093_00756.tif
znz,4,znz_75cdfa_08275.tif
znz,0,znz_425403_14251.tif
dar,1,dar_42f235_01572.tif
znz,2,znz_aee7fd_07232.tif
znz,3,znz_3f8360_12618.tif
znz,4,znz_c7415c_12437.tif
znz,0,znz_aee7fd_07056.tif
znz,1,znz_aee7fd_06978.tif
znz,2,znz_bc32f1_09443.tif
dar,3,dar_42f235_01816.tif
acc,4,acc_a42435_04617.tif
znz,0,znz_076995_11575.tif
znz,1,znz_3b20d4_11085.tif
znz,2,znz_aee7fd_06987.tif
znz,3,znz_06f252_06298.tif
dar,4,dar_42f235_01102.tif
dar,0,dar_42f235_01831.tif
znz,1,znz_9b8638_14610.tif
znz,2,znz_c7415c_12156.tif
znz,3,znz_75cdfa_08285.tif
znz,4,znz_076995_11588.tif
znz,0,znz_076995_11783.tif
znz,1,znz_bd5c14_15707.tif
znz,2,znz_3f8360_12838.tif
znz,3,znz_3b20d4_10950.tif
dar,4,dar_f883a0_02982.tif
znz,0,znz_06f252_06779.tif
dar,1,dar_42f235_01613.tif
znz,2,znz_076995_11746.tif
znz,3,znz_9b8638_14821.tif
dar,4,dar_f883a0_03148.tif
znz,0,znz_aee7fd_07762.tif
znz,1,znz_076995_11389.tif
dar,2,dar_f883a0_02929.tif
znz,3,znz_e52478_13422.tif
znz,4,znz_3b20d4_10996.tif
znz,0,znz_33cae6_10270.tif
znz,1,znz_425403_13997.tif
acc,2,acc_ca041a_05118.tif
znz,3,znz_bd5c14_15877.tif
znz,4,znz_3b20d4_10626.tif
znz,0,znz_aee7fd_07383.tif
dar,1,dar_b15fce_00231.tif
acc,2,acc_d41d81_05169.tif
znz,3,znz_076995_11673.tif
znz,4,znz_076995_11587.tif
znz,0,znz_9b8638_14749.tif
znz,1,znz_425403_14455.tif
acc,2,acc_ca041a_05105.tif
znz,3,znz_3b20d4_10419.tif
znz,4,znz_3b20d4_10598.tif
znz,0,znz_06f252_06315.tif
znz,1,znz_9b8638_15194.tif
znz,2,znz_bd5c14_15770.tif
znz,3,znz_c7415c_12306.tif
znz,4,znz_06f252_06491.tif
znz,0,znz_75cdfa_07973.tif
dar,1,dar_b15fce_00249.tif
znz,2,znz_425403_14448.tif
kam,3,kam_4e7c7f_16116.tif
znz,4,znz_e52478_13306.tif
znz,0,znz_076995_11385.tif
dar,1,dar_42f235_01787.tif
znz,2,znz_75cdfa_08480.tif
dar,3,dar_42f235_02237.tif
dar,4,dar_42f235_02209.tif
dar,0,dar_a017f9_00579.tif
znz,1,znz_9b8638_14685.tif
dar,2,dar_f883a0_02580.tif
acc,3,acc_665946_04885.tif
znz,4,znz_06f252_06552.tif
znz,0,znz_9b8638_14593.tif
znz,1,znz_3f8360_12994.tif
dar,2,dar_42f235_02052.tif
znz,3,znz_bd5c14_16007.tif
znz,4,znz_bc32f1_09013.tif
znz,0,znz_076995_11951.tif
znz,1,znz_3b20d4_11136.tif
znz,2,znz_3b20d4_11170.tif
znz,3,znz_425403_13722.tif
znz,4,znz_75cdfa_07807.tif
znz,0,znz_076995_11868.tif
znz,1,znz_33cae6_10044.tif
znz,2,znz_aee7fd_07330.tif
znz,3,znz_33cae6_09622.tif
dar,4,dar_0a4c40_03847.tif
znz,0,znz_aee7fd_06890.tif
znz,1,znz_75cdfa_08174.tif
znz,2,znz_3b20d4_10823.tif
znz,3,znz_aee7fd_07268.tif
dar,4,dar_a017f9_00716.tif
dar,0,dar_f883a0_02531.tif
acc,1,acc_a42435_04638.tif
dar,2,dar_42f235_01912.tif
dar,3,dar_353093_01041.tif
dar,4,dar_0a4c40_04294.tif
znz,0,znz_75cdfa_08422.tif
dar,1,dar_42f235_01375.tif
dar,2,dar_f883a0_02644.tif
znz,3,znz_425403_13615.tif
dar,4,dar_f883a0_03129.tif
znz,0,znz_06f252_06595.tif
znz,1,znz_9b8638_14794.tif
znz,2,znz_75cdfa_08018.tif
znz,3,znz_75cdfa_08222.tif
dar,4,dar_42f235_01270.tif
dar,0,dar_f883a0_03362.tif
dar,1,dar_42f235_01902.tif
dar,2,dar_353093_00825.tif
znz,3,znz_3b20d4_10546.tif
dar,4,dar_0a4c40_03656.tif
dar,0,dar_f883a0_03360.tif
znz,1,znz_aee7fd_07588.tif
dar,2,dar_42f235_01264.tif
znz,3,znz_3b20d4_10975.tif
dar,4,dar_42f235_01101.tif
znz,0,znz_75cdfa_08441.tif
znz,1,znz_bc32f1_09335.tif
znz,2,znz_c7415c_12358.tif
znz,3,znz_75cdfa_08653.tif
znz,4,znz_3b20d4_10683.tif
dar,0,dar_42f235_01156.tif
znz,1,znz_aee7fd_07225.tif
dar,2,dar_353093_01044.tif
znz,3,znz_c7415c_12468.tif
znz,4,znz_3f8360_13175.tif
kam,0,kam_4e7c7f_16188.tif
dar,1,dar_f883a0_03277.tif
znz,2,znz_06f252_06845.tif
dar,3,dar_42f235_01388.tif
dar,4,dar_b15fce_00144.tif
znz,0,znz_06f252_06695.tif
dar,1,dar_a017f9_00659.tif
znz,2,znz_3b20d4_10345.tif
znz,3,znz_06f252_06120.tif
znz,4,znz_aee7fd_07730.tif
znz,0,znz_bd5c14_15818.tif
znz,1,znz_425403_13926.tif
mon,2,mon_401175_05888.tif
znz,3,znz_bd5c14_15788.tif
znz,4,znz_425403_13909.tif
dar,0,dar_f883a0_02749.tif
acc,1,acc_ca041a_04957.tif
znz,2,znz_06f252_06201.tif
dar,3,dar_f883a0_02380.tif
dar,4,dar_0a4c40_03560.tif
dar,0,dar_f883a0_02678.tif
znz,1,znz_33cae6_10026.tif
dar,2,dar_b15fce_00075.tif
dar,3,dar_f883a0_03112.tif
nia,4,nia_825a50_04397.tif
mon,0,mon_f15272_05798.tif
mon,1,mon_401175_05970.tif
znz,2,znz_aee7fd_07137.tif
dar,3,dar_42f235_01458.tif
znz,4,znz_06f252_06303.tif
znz,0,znz_33cae6_09841.tif
mon,1,mon_207cc7_05707.tif
dar,2,dar_f883a0_03154.tif
znz,3,znz_aee7fd_07512.tif
znz,4,znz_3f8360_12743.tif
znz,0,znz_c7415c_12435.tif
acc,1,acc_a42435_04561.tif
znz,2,znz_076995_11691.tif
znz,3,znz_33cae6_10016.tif
znz,4,znz_e52478_13381.tif
dar,0,dar_42f235_01940.tif
znz,1,znz_c7415c_12542.tif
znz,2,znz_3b20d4_10523.tif
znz,3,znz_75cdfa_08182.tif
znz,4,znz_e52478_13479.tif
znz,0,znz_75cdfa_08663.tif
znz,1,znz_bd5c14_15479.tif
znz,2,znz_9b8638_14930.tif
znz,3,znz_425403_14196.tif
znz,4,znz_06f252_06190.tif
dar,0,dar_f883a0_02951.tif
acc,1,acc_a42435_04521.tif
dar,2,dar_0a4c40_04312.tif
znz,3,znz_425403_14186.tif
dar,4,dar_f883a0_02604.tif
znz,0,znz_9b8638_14696.tif
dar,1,dar_0a4c40_03636.tif
znz,2,znz_3f8360_12697.tif
znz,3,znz_076995_11805.tif
znz,4,znz_c7415c_12023.tif
znz,0,znz_3f8360_12777.tif
znz,1,znz_75cdfa_07793.tif
znz,2,znz_aee7fd_07647.tif
dar,3,dar_0a4c40_03529.tif
dar,4,dar_42f235_01676.tif
dar,0,dar_b15fce_00391.tif
acc,1,acc_d41d81_05187.tif
znz,2,znz_3b20d4_10445.tif
znz,3,znz_06f252_06028.tif
acc,4,acc_a42435_04510.tif
dar,0,dar_42f235_01201.tif
znz,1,znz_33cae6_09727.tif
znz,2,znz_bc32f1_08878.tif
znz,3,znz_425403_13783.tif
znz,4,znz_3b20d4_10387.tif
znz,0,znz_3b20d4_10766.tif
dar,1,dar_42f235_02225.tif
znz,2,znz_bd5c14_16090.tif
znz,3,znz_bd5c14_15791.tif
dar,4,dar_42f235_02310.tif
znz,0,znz_425403_13850.tif
znz,1,znz_aee7fd_07052.tif
znz,2,znz_076995_11907.tif
znz,3,znz_c7415c_12028.tif
dar,4,dar_f883a0_03158.tif
dar,0,dar_0a4c40_04368.tif
mon,1,mon_401175_05913.tif
znz,2,znz_75cdfa_08516.tif
dar,3,dar_f883a0_02872.tif
znz,4,znz_bc32f1_09180.tif
znz,0,znz_3f8360_12579.tif
znz,1,znz_e52478_13393.tif
dar,2,dar_0a4c40_04386.tif
dar,3,dar_0a4c40_03950.tif
znz,4,znz_bd5c14_15776.tif
ptn,0,ptn_f49f31_05466.tif
znz,1,znz_425403_13735.tif
dar,2,dar_b15fce_00031.tif
acc,3,acc_d41d81_05210.tif
znz,4,znz_bd5c14_15805.tif
znz,0,znz_3f8360_12846.tif
znz,1,znz_bc32f1_09145.tif
mon,2,mon_493701_05660.tif
znz,3,znz_9b8638_15156.tif
dar,4,dar_f883a0_03153.tif
acc,0,acc_a42435_04605.tif
znz,1,znz_aee7fd_07092.tif
znz,2,znz_3b20d4_11173.tif
znz,3,znz_aee7fd_06932.tif
znz,4,znz_9b8638_14765.tif
ptn,0,ptn_abe1a3_05554.tif
znz,1,znz_3f8360_13085.tif
znz,2,znz_06f252_06634.tif
znz,3,znz_9b8638_14808.tif
znz,4,znz_aee7fd_07531.tif
dar,0,dar_f883a0_03457.tif
znz,1,znz_bd5c14_15511.tif
dar,2,dar_f883a0_02521.tif
dar,3,dar_0a4c40_03718.tif
dar,4,dar_b15fce_00176.tif
dar,0,dar_b15fce_00240.tif
znz,1,znz_75cdfa_07798.tif
znz,2,znz_3f8360_12847.tif
znz,3,znz_06f252_06334.tif
znz,4,znz_aee7fd_07496.tif
dar,0,dar_42f235_02131.tif
znz,1,znz_3b20d4_10977.tif
znz,2,znz_33cae6_09693.tif
znz,3,znz_bd5c14_15289.tif
dar,4,dar_353093_01022.tif
znz,0,znz_bc32f1_09098.tif
znz,1,znz_aee7fd_07392.tif
znz,2,znz_06f252_06387.tif
dar,3,dar_0a4c40_03938.tif
dar,4,dar_f883a0_02460.tif
znz,0,znz_06f252_06398.tif
znz,1,znz_425403_14215.tif
znz,2,znz_75cdfa_07834.tif
znz,3,znz_3f8360_13142.tif
dar,4,dar_0a4c40_03897.tif
znz,0,znz_bd5c14_16092.tif
znz,1,znz_75cdfa_08609.tif
dar,2,dar_42f235_01311.tif
znz,3,znz_06f252_06318.tif
dar,4,dar_f883a0_02906.tif
znz,0,znz_076995_11264.tif
znz,1,znz_3f8360_12903.tif
znz,2,znz_425403_14202.tif
znz,3,znz_33cae6_10083.tif
znz,4,znz_bd5c14_15586.tif
znz,0,znz_06f252_06294.tif
acc,1,acc_d41d81_05302.tif
znz,2,znz_aee7fd_07162.tif
znz,3,znz_425403_13721.tif
znz,4,znz_75cdfa_08179.tif
kam,0,kam_4e7c7f_16147.tif
znz,1,znz_bc32f1_09140.tif
znz,2,znz_3b20d4_10660.tif
znz,3,znz_aee7fd_07577.tif
znz,4,znz_aee7fd_07621.tif
znz,0,znz_aee7fd_07546.tif
dar,1,dar_f883a0_03152.tif
acc,2,acc_d41d81_05361.tif
znz,3,znz_75cdfa_08281.tif
znz,4,znz_aee7fd_07190.tif
dar,0,dar_a017f9_00647.tif
dar,1,dar_353093_00860.tif
znz,2,znz_aee7fd_06948.tif
znz,3,znz_076995_11303.tif
znz,4,znz_9b8638_14691.tif
mon,0,mon_207cc7_05720.tif
znz,1,znz_bd5c14_15979.tif
znz,2,znz_e52478_13426.tif
znz,3,znz_aee7fd_06998.tif
znz,4,znz_c7415c_12431.tif
dar,0,dar_f883a0_03080.tif
znz,1,znz_bd5c14_15628.tif
znz,2,znz_bd5c14_16099.tif
znz,3,znz_e52478_13326.tif
znz,4,znz_bd5c14_15558.tif
znz,0,znz_75cdfa_08669.tif
znz,1,znz_bc32f1_09011.tif
dar,2,dar_a017f9_00495.tif
znz,3,znz_06f252_06408.tif
dar,4,dar_0a4c40_04050.tif
znz,0,znz_3f8360_13084.tif
znz,1,znz_bd5c14_16018.tif
znz,2,znz_75cdfa_08359.tif
